Feature ID
Bacteria|de12143b3aafdc2596e2679bcd4e0fc2
Bacteria|246c0ccd89c5a981c707cd8296ee303f
Bacteria|35a5ebb33b59f5033ff3320482fbcec1
Bacteria|c242714e85cedc3a141ba46b32b4f159
Bacteria|1ed46fad59810939db5a4fad2995e222
Bacteria|9c41172e83382244bb39d4506b95c43b
Bacteria|94e0b79cee9d0bb47d05aff4df037b8c
Bacteria|8b191228b98bd42b88f8e177e13069a3
Bacteria|c0d8609308b970d177d470d49f6c63b7
Bacteria|4be2adffebff7b9ad0d490458c2f40ea
Bacteria|eca2300c63216b8e1f874986bfabcf0b
Bacteria|cf2357cf2b0efc9760095e45f488293a
Bacteria|192f1e44e26d35eb4bbe366ba2216cb5
Bacteria|96d2bcbaee8b945603c396b01909c8e5
Bacteria|4407d608207daa2e517ef3ced4dba58f
Bacteria|a5f2dc172e06bf61a6894986bb4424f4
Bacteria|c9b50479dda6febe8e9dbc93471ce7b0
Bacteria|a6a68fef2d18c289265cff161b2545a6
Bacteria|2dc1dd58c80a78fb7c33c7d994d3fc1f
Bacteria|df5f2fabad0843c369c4c3b2247a669b
Bacteria|9cb8f0a19b55e7b8acacfb2af3b24acb
Bacteria|c3b839bb917c4bf4530c03b6b5148e44
Bacteria|3a03f27d91b111b70fbba3e6ef7163b8
Bacteria|7126e5766894dd3b30d6b7e44ae15ae8
Bacteria|2a5e50f59ef76fe8f11ae292b31d2186
Bacteria|49aefc7c1508edc5129de66a354081d1
Bacteria|39954360f9b91d835a27eb6e51a60cef
Bacteria|0962e9c30b76c253a70326c65c2408c0
Bacteria|9c7f04bd568bae48067a1e976134ef47
Bacteria|d8689a12e8c0d88912702c3240391ee2
Bacteria|fd1cbb72fa280725bfe632bfef2361d2
Bacteria|bf57c2edd1dace13f9f544ad44d2e25b
Bacteria|2db310fe9b6d53da7067b8e4a31cb670
Bacteria|12f2a0cf29457c78414bde84c47c347e
Bacteria|76a2ab78e95fb4c8e5feaed1edd8a161
Bacteria|c4e107b5ff01836e84de44c12522205a
Bacteria|09f72bd69593d2e65afdd83caf6fc3fb
Bacteria|fcf36d5c85580decb31412ad34576fce
Bacteria|8fe805d42782572bb6aa825709dfed0b
Bacteria|1a9a291487439e1b664a11c8331a0fa9
Bacteria|39fce6e2527ca5549be60359dcdabdd6
Bacteria|45754cea5e1baf9f841fbd8a33cc9c42
Bacteria|40ecfe2f5d291509014bcec3aedc04cf
Bacteria|00fcb28d0c3f3e7ac7e38a0b52ca1b23
Bacteria|bf5257c42cad204be89b971aaa79a7ff
Bacteria|b2518bdd7b8508cdfad740ea5e5743b9
Bacteria|1019e569c6fc50d6d2a0f8eaadf6ae0d
Bacteria|fe8a0e94f054c7325f9d10baa4b65cf2
Bacteria|3826d9808b4bc8b33b15a062b2ff937f
Bacteria|1824ca178c2bdb25f02f18d26b15f1e7
Bacteria|2fadffc22b949aae8f8654cddf51ca35
Bacteria|554af3499df210ce8b80fec6e9495641
Bacteria|175c9c05ecf278d53735476ece4301e5
Bacteria|ba8ae1bca4fd1d66b8c4bd10f3181f90
Bacteria|dbe6f56432af3152df6f3375f31abb3f
Unassigned|5abe0eb4f0f67993afcdabb558448635
Bacteria|8a6b5b9b3761bf111fe806d446f29649
Bacteria|5d0a88754fb0a326bcf351ffbeeeed5f
Bacteria|ea46bfabea0293b535d124e8eb251363
Bacteria|5b10f0febc64e0006e23f4a3c4377e13
Bacteria|9876e13d888c7f59a8da2282ef29ef07
Bacteria|ad17cb7fb7b6197898857c3ebe8a7eeb
Unassigned|90426efed7c194b52edb90a0d021c40d
Unassigned|e93219bbb03c14388db12d250203d061
Bacteria|85563c9eadb37ce7242929d13e281a32
Bacteria|2f046593d45e8960bcb5c7bc046602ef
Bacteria|53d0088eaadf47a6a62c3d8b3f80f42a
Bacteria|58d0f9a567dccda03337917bbcbbcf68
Bacteria|115ddecf7c77da200f6bbdc6712577ac
Bacteria|572d84deaf908e4bff0930971ffa7ee2
Bacteria|2fe8fffdebd6f84b7436f90721ea52ea
Bacteria|90a425b94e76be80c9b8c9544c430621
Bacteria|6ab5db974ff8fe9fdcee49023a484909
Unassigned|77763403803583d8e90010f557551573
Bacteria|80b9b3dd1e44fec4c4d1d07311178e57
Bacteria|119dc71cef49c69a5823ea4cd4087573
Bacteria|95275e46cdad60815009a3ac93d133cd
Bacteria|ab49ed9dcb81423ef98f6683e3db5d54
Bacteria|8d75dd6678887cd2c1194256acc88d1b
Bacteria|fe9ce6d03b71cd2bfdb6cec772005c4b
Unassigned|3f7e83d40d8b51e52e790f51e47fdb26
Bacteria|4a6d86728d102daee6dd8b70bd77c3bf
Bacteria|9be3337bf29618881281555fa4c48742
Bacteria|89afe6957dfcb31e1ef31ba69410ac95
Bacteria|d1d479daf92566fc9a9ddca7decfbbe6
Bacteria|b92914f9c94f54a40dee77657b86cc56
Bacteria|01ed90b72e47b62143183341334fd064
Bacteria|13256f2a9d6b40a3874fc4021b1c5f99
Bacteria|60fe5a56a1bed081df41acc6bf7cc772
Bacteria|991598236c278e331880082a22389ce8
Bacteria|28ca5fc8b813cd0a2989030c547d6394
Bacteria|9efd947b3ff0405d7041576576d62e65
Unassigned|820e23a083ffb26d50a7dcbae13a8842
Bacteria|e301e613cc2e05719b55f1d7051d549b
Bacteria|f6ca1ed17b507b5eb4c51ce451e03708
Bacteria|dfe1118fd094130b1c9cb6deda94bfcb
Bacteria|37ffffa07511eaa71a10cc93756d2efe
Bacteria|384f99afd15f1737abc609865c05e1c7
Bacteria|d0d24dd213c0c321e01c170f6ff32f88
Bacteria|af1638363a396e65863616e456a6f59e
Bacteria|3bc9b84458c4f9d54c583e84881b89ac
Bacteria|9b34bacebcaf117d02ef8af731051893
Bacteria|8d477cc6e29ac20c13784f0957c5b1a2
Bacteria|31b9a01618051c553ba58538133c2de0
Unassigned|2e78203880bbe031e8e2d53bf2df43c4
Bacteria|815c3bef0279c24c51675f55ed5a7540
Bacteria|be8e3c3bf539fbb33998492e36022d34
Bacteria|324c3c00d4630387d04f34e8b6d352bf
Unassigned|4a585e3ec7e26d5ebea24d0231ccd83a
Bacteria|f76f9151ee9742eaf69637220a1cf23b
Unassigned|3bfd1ea637c2a83b065193e3fd03ea0c
Bacteria|51b5db4e7e49ecda320d2dd17723c0d1
Bacteria|c03c318a452489b6f43b5f1acdd115d6
Bacteria|51c8ea7c13e1e7cb87b7d6cc2685584c
Unassigned|42ae8b52e58d3bc88f716b6338ec2fa0
Bacteria|7310478ed6852aea81fc151b19c8f1a0
Bacteria|2cd1395a7272a9e028f7bbc2e3f2e0c6
Bacteria|e9a7df0c65d7b32a13e3fb4f9e84c34a
Bacteria|e73c70d9f9202e4c6eaf35330a0b8b6a
Bacteria|4fc72770ffbeb88fc06b55459bf54a9f
Bacteria|87e5b4deb8378b577a46c15af24c84c4
Bacteria|eed478cf8090b1b8accb33737cbc07a7
Bacteria|aed59533cb6718518ec8ba5f4be0c2e2
Bacteria|b41aedadd9791ca21aa7c3580620b7b7
Bacteria|99786074ba69ddaa8daccbc0146de4c9
Bacteria|1889af223fc32c98ac051e3c78d8c049
Bacteria|042bd096b61a8f40b68f9540b20b0519
Bacteria|bea6f701073d7618c7735b8a748d3884
Bacteria|820dda68ff1be14ad9935c0c831813ee
Unassigned|a91786d2a1627f9ea3b56a2fe24fdaeb
Bacteria|64f1eb54707b6a35aa477e4e5b61137c
Bacteria|b66561af388f259d815d8c56a48a4648
Bacteria|fbee6a3df223a3796a1e214276c678e2
Bacteria|0935e100531c48a8d2626404a183e9b2
Unassigned|901deb26ab42cf13fec2e99f4f61a161
Bacteria|2f6ca29c2e3389afe4cfa30c75e9c70a
Bacteria|ac35a93b06feaf593ccca5460b006076
Bacteria|aae721c89aa562e6c1bb8e3df36eb02a
Bacteria|6142140a3730820a23d8e27c7b338605
Unassigned|e58f05d712565502c5643aa3cb728bc1
Unassigned|54480249a61c2870fe88457bc972d704
Bacteria|3f9c8bdc274e4b0c596ece0ddfd82e76
Bacteria|61e6f9e3a533887a1154635b759b01cc
Unassigned|220edab5d8361171147b935f45fcab2e
Unassigned|79e10fbc872fb0415cecdd60616f5079
Bacteria|c89663313cb7c9298d7bce5cad9284a6
Bacteria|989a85df004c633da42818ea3f2b4911
Unassigned|3816b391b147074ce9058ee6388c81aa
Unassigned|c2b5e31989da5f3f7067d277abacb6f1
Unassigned|c73635f6192538937f21f5435e99ec77
Bacteria|f70b85297705a52358e91228e362bb54
Bacteria|bccca36e2f7f5b64b11111f99c142bb2
Bacteria|3cfc445f545067aa358a0c199186cce1
Bacteria|c0aa801bb9397becca220d55df49192c
Bacteria|e63d42f8575596a917a665474f8369bd
Bacteria|1e293c3d951bfb4ceee61404c7790fe3
Bacteria|d6f636e9d381a5ac0db983d312b230a3
Unassigned|2639ef0a199cd3e4d61f39daa14279a7
Bacteria|c9c3b0165762944f347c513f99861462
Bacteria|d68c3dad64c6535631c402f22c2b5feb
Bacteria|07b8d1a92fa640ab582564be608d0859
Unassigned|15d6264a2b8a0facac5e3a57a6fa6577
Unassigned|07422707082b01521bd302c7394ca4cd
Bacteria|ed11896f258d704b56576057e596736c
Bacteria|6292032fa6428b49bb3e5336ea920f66
Bacteria|8d0dc3785ec0f9b0c263f3f79882ffe8
Bacteria|faa100f0c344c98d0b770f42409942b1
Bacteria|80c0de31b60f76cf1d2533724e5fdc8a
Bacteria|937f47722912a927ea8503f5b702b565
Bacteria|751ace2afb452c1c6e57f7b5752ad634
Bacteria|9db69a2238b2a32643b2d3ecb2c5dece
Bacteria|472b492db1cd596de0e52a378ebe7f10
Bacteria|4cf46395e2bf4609794c4eac1b6b9d01
Bacteria|c3faacae6848caaffa832da64fe91637
Bacteria|4768cffa7a827dd732b2516d00239a43
Bacteria|408b51e97a36d64f90b6a4416485c2b6
Bacteria|d1d61d84831d77a06d4518f4fc4f6562
Bacteria|610795a9d09b8b682ca495605efead8c
Bacteria|6c5d6e88752ceea2055ab9214e9d3332
Unassigned|66f182767a80070c2777fa2184bbd96e
Bacteria|16bdf460ab96c4bba081e9a7808211b1
Bacteria|9ca8dd09dd5acd2d8d92db6621408e95
Unassigned|af369f89de9e9fdd4dffe832773d8620
Unassigned|c0ae34a0b9963abdcecc0304ea48cb44
Bacteria|f0959a2eda7c695666f38ef02bf4b007
Bacteria|73eaa0b2959e55600c45d13206ea852d
Bacteria|67c9d4ec515ec4d34fa8c01acb36f37c
Bacteria|cf8e826540f90096ecea5ec1f6462742
Unassigned|5469ea1a98aae09bede3473255c8cdbf
Bacteria|7f71ee5b57e50321fce160a7d31118e8
Bacteria|1c04e864114d0dc34adb3147d22b58ba
Bacteria|8445ad3b8dc78862ddded9adad844d82
Bacteria|53bf8a9c8e256edacc4f71c7e7614703
Unassigned|c3999227bb3972f192aa64b1165c1dce
Bacteria|cc24ad6942c0c920989a0aa1842d755c
Bacteria|d0de47b0df1e03adf32f7b47b1f5a162
Unassigned|a886b40a6e706e89e7723e43ce15455a
Bacteria|b4d39537bd23c43b2bfc44970d686305
Bacteria|be77ee15080986b14dc5f01315d97cb0
Bacteria|51d6f1358a2a8abac06c9c49c2dd1a95
Bacteria|cf086ae88280f5a6d4a4e8ba46fb7620
Bacteria|278fe5e18b12c28e09c7bfdbf950c68e
Unassigned|1ecd59a77bb166ac94367b11847c9449
Bacteria|cc34eca35ad0cb502e128c9c93a1ec63
Bacteria|ec844f70fd1ad7605244cc2ef9fcf59b
Bacteria|b51bf3fd96d39da946d4a3281ef4463f
Bacteria|b55e6130faf24246fde1985ebd6aed5d
Unassigned|fcf607acf9fec8806ed02e0e05ac0b60
Unassigned|8288fe3afb9f080faffcfb23ecc1180c
Unassigned|2b9dcde1e6694a44fd246b1d90b688fc
Bacteria|26b1853c50af90ba599294e03bc9e027
Unassigned|319e36663e90740ae7bd207041c35ea4
Bacteria|6c771e766bb04c215e8d3996f1d30840
Unassigned|925dbe4afcad78d5c489e3317504ced2
Unassigned|a99c4d346d9f4727521e0aa9e7c3a5db
Unassigned|a89bb3bc739a2b6e37aeb35f11ef02df
Unassigned|b0455c0814ab38c823d37d3d3a6fe9bf
Bacteria|72eb507d79391312ffa8f38125ed0d56
Unassigned|0073398675e79a63a6004eebf27cdb4d
Bacteria|57e8916669920bc43b2b3fb16ae79652
Unassigned|4fd96752d3699a0412400fd75b4f3e37
Bacteria|73d416e2b1a5f2342f6e9b8ab7b9159e
Bacteria|02a8893d8de2c4e29f83330ff4f02f13
Bacteria|42c33b0113422c935400025c3536af28
Bacteria|292ba094750cbcd85a449b148a173ca2
Bacteria|3e7c6c7d84f05b4bb0975f01e8a4455b
Bacteria|be1b19d0fc10881d1e205222e2cb1c52
Bacteria|b8d6dc88b9c47e8ee4c22a4ec76c1317
Bacteria|36c1ffe8d74549c1923a13a0b9e30d3a
Unassigned|7ad7dfe1d3ed59c2813e5d90b1c79a8b
Bacteria|2d2d50275b0ec3e5fb0bd5ea01a62f67
Bacteria|dfb8b27dee219c43cd36bbb0bfe9582c
Unassigned|1cbd75488addda05e89e723e7da3ed61
Bacteria|ed76786beebe39ef514e7f24318e7d58
Unassigned|456d384093d126759f2fe7d8f2f4e09f
Bacteria|61dc786f1b3387bc79b197c167ad9ded
Bacteria|5953a06a57a21dd7369ca219b777a51f
Bacteria|73f1890304c4c2c0e6ebd8487649c6bb
Bacteria|c4aca46a6a3952ab04fa2fd21d6bc0fd
Bacteria|3a3bc4982140b9b290c61bd121684c5a
Bacteria|359f09a7737a6a9696b4bc26379914ae
Bacteria|a4c95829d823e4b099f8ae28fcd5b7a4
Unassigned|c5ea27a7edd6b4b0259f23b47ea9d3a0
Bacteria|a7658056cb38657bbae8ece1d455e24f
Bacteria|767a7a4f69d702eb61307b1b567b464d
Bacteria|ad8a651f8cd3e69f47599c510c14b63c
Bacteria|55643bab216b2d3c81016b9a9294e391
Unassigned|e8c3ff76a2320b7f7a5e3d66d9c910ce
Unassigned|e4b69ea9c92c863ba85e58416ee43e17
Bacteria|056103585007bca977876bcd63c79adc
Unassigned|5a6e6fbb205f8ff90d24c7dacf97f351
Bacteria|3dbfd0351b1be92ee66c602d5fba5a1c
Unassigned|bb886b24df880348151999bd1551d5a0
Bacteria|826e02fae0e5973852fa57cc6d91b048
Bacteria|6b22fd4e41c9b888229f78c5f720c9a6
Bacteria|6da4c3b9064d52414d880d23fbf3337f
Bacteria|1ce57ff79f3022f56a23128320e7d800
Bacteria|00f9d9463c129a93e0af2453d0dfae07
Bacteria|2ffe65fe150c933f87bd8fc3cad9a42d
Bacteria|c4f420d1717d43d953cbc07551322e0f
Unassigned|f8cbe802f463e612217416cd97b40b35
Bacteria|4ceca67e05af39628f299d6a9a710296
Bacteria|6fb4c33c225bd8a5ee67a794cdea8858
Bacteria|3818af7478b02c2292e3748c8e141abd
Bacteria|26a3046ea7eb7bd753edf6fb64b34604
Bacteria|20861dc63a2174a0c2a3e0429e41c3fd
Bacteria|2782961c984a492e0d961cb90b6ae1d5
Unassigned|2a99ef77ff4fedac5fc7f8ab96d4eb30
Bacteria|8ddb7600faa207c58adb8f43910772ed
Unassigned|11e7b460bcf5eb4c82aadeab82c46728
Bacteria|665c28f500b8ed9753f6d148e83d1ba4
Bacteria|4a6c4e1e24af14c5c91662392ab639e6
Bacteria|4fb3c10302127204b030c7306ca19cab
Unassigned|71cb7e1e8669fd00276b15a80f5f2ec5
Bacteria|d5cb8c08d812b455079c8917f4721706
Unassigned|f09aaf50a00f5bab9729d7e781793567
Bacteria|9a6a30505d7fa55b8f4ad20e21d6de91
Bacteria|75872c1222af6e1ddcfe0fbb044fdb75
Bacteria|370e147716bc1f8d305cea5d4837b0a9
Bacteria|b80c7c7b2dca165f91332d03b91dbf06
